id,name,host_id,neighbourhood,latitude,longitude,room_type,price
300407,Interns love Gramercy Place!,1497543,Arlington Heights,34.04572,-118.31397,Shared room,35
300476,Coolest Bedroom 2 Miles To The Sea,1547695,Venice,34.00029,-118.46221000000001,Private room,50
305478,PRIVATE Central Guesthouse - LOVELY,1571311,Mid-City,34.037409999999994,-118.33337,Entire home/apt,95
308524,Silver Lake Guesthouse,3317283,Silver Lake,34.09325,-118.27591000000001,Entire home/apt,125
308582,Gramercy Place Dorm Rooms,1497543,Arlington Heights,34.04611,-118.31318999999999,Shared room,35
308584,Dorm Rooms Monthly at Gramercy Place!,1497543,Harvard Heights,34.04714,-118.3121,Shared room,35
310448,★$Million★ 180 view jacuzzi walk,76408,Silver Lake,34.10168,-118.25945,Private room,69
311176,Your Home Away from Home,1604905,Leimert Park,34.00918,-118.33243999999999,Entire home/apt,150
312387,2br Cottage in LA,1606040,Broadway-Manchester,33.92508,-118.2704,Entire home/apt,185
317261,Fabulous Summer LA Vacation - 2 beds/2 baths,1629082,Sawtelle,34.03937,-118.45194,Private room,120
320747,"Perfect 3BR Beach House, Great Deal",1643399,Hermosa Beach,33.87065,-118.39631999999999,Entire home/apt,147
321051,Centrally located Los Angeles Apt.,1644564,View Park-Windsor Hills,33.99125,-118.34835,Entire home/apt,118
321179,Charming Silver Lake Bungalow,1645296,East Hollywood,34.08885,-118.28573999999999,Entire home/apt,175
323093,"Vintage 1956 Trailer ""Pinky""",1297024,Unincorporated Santa Monica Mountains,34.08117,-118.64636999999999,Entire home/apt,375
324969,"Beautiful, Clean,Central & Comfy",1662500,Carthay,34.057359999999996,-118.36485,Private room,64
326787,Room with en suite bathroom,34583,Hollywood,34.100390000000004,-118.35361999999999,Private room,110
327934,Beautiful Large Townhouse In NoHo Arts District,1675880,North Hollywood,34.1609,-118.37236999999999,Private room,59
328989,"Grove, LACMA, Fairfax Best Location",429011,Beverly Grove,34.0652,-118.36176999999999,Entire home/apt,308
329059,Culver City Art District Flat,780164,Culver City,34.03132,-118.37685,Entire home/apt,150
331450,1926 Santa Monica Mediterranean,709781,Santa Monica,34.03727,-118.49425,Entire home/apt,1100
336043,The Garden of Edenhurst in Atwater,675083,Atwater Village,34.12175,-118.26315,Entire home/apt,170
337928,Urban Farm Art Studio 2,1529054,Fairfax,34.0851,-118.35386000000001,Entire home/apt,114
338111,"Beautiful, Spacious 2-bed apt Grove",465624,Fairfax,34.07781,-118.35713999999999,Entire home/apt,111
339123,Rocking Hollywood Loft: guest BR,1397408,Hollywood,34.09572,-118.34555,Private room,69
345502,Primo!!! Close to everything!!!,1752367,Mid-City,34.04643,-118.35883999999999,Entire home/apt,99
346756,"Charming, Bright and Quiet Studio Apartment Near the Beach",1757749,Santa Monica,34.02442,-118.49405,Entire home/apt,135
347925,Silver Lake Designer Loft,1753258,Silver Lake,34.09394,-118.28076999999999,Entire home/apt,240
347955,**Sanitized** SAFE Larchmont Village Studio,1763193,Hancock Park,34.077459999999995,-118.32683,Entire home/apt,125
348922,Peaceful Duplex Very Large Bedroom,1441865,Carthay,34.05722,-118.36652,Private room,38
350634,Guest house Villa/Vine-covered  - LA walk to beach,1776981,El Segundo,33.91961,-118.42146000000001,Entire home/apt,98
350756,BEAUTIFUL LA 2 BED 2 Btrm JUNE 22- SEPT 15 2019,1777755,Hancock Park,34.06561,-118.34183999999999,Private room,67
354281,On the BEACH  in Belmont Shore,1793869,Long Beach,33.76214,-118.12581999999999,Private room,106
356290,REDUCED MODERN ECO GUEST HOUSE  walk to the Beach.,10156476,Santa Monica,34.00387,-118.47778000000001,Entire home/apt,145
357323,Bigger Little Villa,78804,Echo Park,34.08115,-118.25549,Entire home/apt,130
357488,Luxury 1br Apt on Sunset Strip,1765711,West Hollywood,34.09,-118.37866000000001,Entire home/apt,149
357690,"Harp House, Quiet Garden & Breakfast",1810141,Pasadena,34.16271,-118.10708999999999,Private room,78
358174,1. Cozy + Clean Private room nr LAX,1812886,Carson,33.83171,-118.25119,Private room,55
358575,Hillside Retreat - laundry/ parking/ Elysian park,1545388,Echo Park,34.0899,-118.24989,Entire home/apt,160
359854,Newly Remodeled Centrally Located Artistic Home,466662,Mid-Wilshire,34.05489,-118.36397,Private room,95
359963,Malibu Beachfront Three Bedroom Bungalow,1018017,Malibu,34.0382,-118.64735,Entire home/apt,787
360147,Echo Park Guest House with Garden,4273340,Echo Park,34.07443,-118.25208,Entire home/apt,100
361703,West SUNSET STRIP - West Hollywood. Urban Oasis!,103790,West Hollywood,34.09182,-118.3773,Private room,75
365635,West Hollywood Dream Retreat,1846253,Hollywood,34.09505,-118.35053,Entire home/apt,125
366764,Room for rent!,1827438,Inglewood,33.97703,-118.3623,Private room,100
371373,Ocean view 2BR/2BA Cottage with garage parking,1870500,Venice,33.99138,-118.47776999999999,Entire home/apt,319
371574,Echo Park private cabin best area,1871251,Echo Park,34.09081,-118.24558999999999,Entire home/apt,69
373515,LA  Hollywood Blue Room Long Term Only,1007758,Koreatown,34.05576,-118.3198,Private room,150
374590,Amazing Silverlake home with VIEWS,1647272,Silver Lake,34.09437,-118.27429,Entire home/apt,343
374879,Loft-historic building-Melrose M2,465624,Fairfax,34.082809999999995,-118.35045,Entire home/apt,69
375882,2BR Los Feliz Stylish Condo,745432,Los Feliz,34.10816,-118.28851,Entire home/apt,120
376740,Share my home with a private room and bath!,1803588,Hermosa Beach,33.85608,-118.39731,Private room,99
377271,2br/2bath - 1200ft² - Mid-Wilshire,1896248,Mid-Wilshire,34.06673,-118.34946000000001,Entire home/apt,175
379471,4bd Amazing in the Heart of Hollywood. Perfect!,1905704,Fairfax,34.08405,-118.3612,Entire home/apt,395
381068,Topanga Secret Cottage,1911460,Topanga,34.111740000000005,-118.60895,Entire home/apt,253
387562,Beautiful Serene Guesthouse,1939249,Topanga,34.08538,-118.59458000000001,Entire home/apt,193
393966,Historical Arts District,1969645,Downtown,34.049479999999996,-118.2361,Private room,58
394508,Private Guest House Netflix/ Exec/ Monthly Rates A,1972326,Hollywood,34.09543,-118.33486,Entire home/apt,135
395221,Rodeo Drive Studio with Pool and Private Garden,1939242,Beverly Hills,34.0785,-118.41363999999999,Entire home/apt,190
395305,Guest house with kitchen & bathroom,1975664,Glassell Park,34.131029999999996,-118.23508000000001,Entire home/apt,85
400478,Gramercy Place-month to month dorms,1497543,Harvard Heights,34.04595,-118.31253000000001,Shared room,35
400940,"Luxury Seaside Studio,  Pool",2001210,Del Rey,33.99105,-118.42586000000001,Entire home/apt,129
400984,Urban Farm Gardener's Studio,1529054,Fairfax,34.08692,-118.35445,Entire home/apt,114
401549,Downstairs Room in a beautiful house with pool,2004326,Studio City,34.149570000000004,-118.40167,Private room,70
402053,Woodland Hills / You are the *Star*,2006759,Woodland Hills,34.17094,-118.65473999999999,Entire home/apt,79
404691,Gramercy Place-month to month dorms,1497543,Arlington Heights,34.045970000000004,-118.31379,Shared room,35
404795,Gramercy Place--dorm rooms available. Great Price!,1497543,Arlington Heights,34.04564,-118.31409,Shared room,35
405296,"WALK EVERYWHERE, FREE BREAKFAST!",2019725,Mid-Wilshire,34.06834,-118.35053,Private room,89
408035,Stylish Guest Suite Available,2031878,Mid-Wilshire,34.05317,-118.3593,Entire home/apt,85
409740,Stunning Modern Home Mulholland Dr with Sauna,3608303,Hollywood Hills West,34.12403,-118.35975,Entire home/apt,695
410169,"Private, safe, gated 3 acre home",2041972,Covina,34.07269,-117.86046999999999,Private room,55
411757,Bdrm avail in cute 2BR - Silverlake,1676128,Silver Lake,34.09231,-118.27855,Private room,55
413749,Charming Silverlake/Echopark Cabin,2058419,Echo Park,34.07737,-118.26665,Entire home/apt,130
414001,Luxury Apt Suite【Double beds private bathroom】,190703,Rowland Heights,33.98979,-117.91793999999999,Private room,56
415357,LASpacious Mod Sundec SpecialOFFER,2065889,Sherman Oaks,34.16364,-118.45603999999999,Private room,75
416651,Silver Lake - Apartment with VIEWS!,1647272,Silver Lake,34.08688,-118.2704,Entire home/apt,236
416904,The Secret Venice Garden Guest Suite,2073482,Venice,33.996109999999994,-118.4459,Entire home/apt,130
420167,Beautiful VIEW - Rent 1 BR in Modern 2 BR,2089454,Santa Monica,34.00418,-118.47391999999999,Private room,71
421431,Broad Beach Cape Cod,2095936,Malibu,34.03096,-118.84527,Entire home/apt,5000
422037,"Sweet, Quirky & Artistic Venice Cottage",2099007,Venice,33.9881,-118.45546999999999,Entire home/apt,150
422298,★Big bedroom★ in custom hills home,76408,Silver Lake,34.10315,-118.26081,Private room,68
423154,The Little Venice Garden Guest Suite,2073482,Venice,33.99609,-118.44726999999999,Entire home/apt,85
424793,spacious Silverlake 1920's w/views,2111937,Silver Lake,34.08265,-118.27676000000001,Entire home/apt,150
431476,Hollywood Retreat-Central-Walkable,1343997,Hollywood,34.103359999999995,-118.32366,Entire home/apt,138
432104,COMFY CASITA IN BELMONT HEIGHTS,2148981,Long Beach,33.76433,-118.14742,Entire home/apt,125
433762,Beautiful Water Adjacent Home!!!,2155564,Long Beach,33.770070000000004,-118.12472,Private room,125
435277,3 Blocks to Cedars Sinai-Best Neighborhood in town,2161902,Beverly Grove,34.072359999999996,-118.38435,Private room,78
437082,Quaint Cabin in Topanga Mtn Village,592405,Topanga,34.09618,-118.61835,Entire home/apt,66
438304,available room in nice condo,1465276,Culver City,34.00225,-118.39198,Private room,100
438464,Hacienda Hideaway-Topanga Cyn View,592405,Topanga,34.09597,-118.61728000000001,Entire home/apt,93
438472,Pvt. Euro-Suite/1920's Bungalow,2124522,South Pasadena,34.11459,-118.16253,Private room,76
440208,Romantic Europe in the Trees -Tree House Retreat,649540,Topanga,34.08964,-118.59898999999999,Entire home/apt,350
440820,Dee's B n B-Chateau-Private Room #2,2190204,Ladera Heights,33.98239,-118.37818999999999,Private room,45
440908,Bev.Hills Guest House/Rodeo Dr/Cedars/Pool!☀️ UCLA,1367539,Beverly Hills,34.072359999999996,-118.40733,Entire home/apt,300
441166,A jewel of a home - Steps to water.,2192205,Long Beach,33.76485,-118.13358999999998,Private room,125
446566,"Central Hollywood apt,great space!",1589110,Hollywood,34.09605,-118.3405,Private room,42
446757,Hollywood Retreat-Balcony+City View,1343997,Hollywood,34.103359999999995,-118.32366,Entire home/apt,169
453527,"The Common Studio, Venice Beach, CA",1037820,Venice,34.00333,-118.46667,Entire home/apt,128
454265,Spacious Downtown LA Designer Loft,1433227,Downtown,34.04177,-118.25183,Entire home/apt,125
455114,Cozy Private room In Hollywood!,2261927,Hollywood Hills,34.108909999999995,-118.33457,Private room,85
455864,"Long term by Universal, Disney & WB Studios, NYFA",711408,Toluca Lake,34.15116,-118.36103999999999,Private room,55
459879,Cozy Foothill Retreat and Breakfast,2189683,La Canada Flintridge,34.21884,-118.2061,Private room,88
460731,LARGE Manhattan Beach Casita In Silicon Beach,2157197,Manhattan Beach,33.9004,-118.41,Entire home/apt,118
462726,TOTALLY PRIVATE MINI-STUDIO & PATIO!,618883,Sherman Oaks,34.160340000000005,-118.4578,Entire home/apt,71
463025,"Marina del Rey & Venice, Beach is so close!",2184027,Del Rey,33.989670000000004,-118.42393999999999,Private room,93
463903,Bungalow Style 3 bedroom,2305260,Echo Park,34.0732,-118.25883,Entire home/apt,339
468573,Beautiful bedroom-steps to the sea,2192205,Long Beach,33.764720000000004,-118.13283999999999,Private room,105
469951,Enjoy My Comfortable Venice Home!!!,2331738,Venice,33.9904,-118.45683999999999,Entire home/apt,180
472748,❤️Walk to Beach from Peaceful Oasis w Chef Kitchen,2344764,Venice,33.988609999999994,-118.46686000000001,Entire home/apt,283
479298,"Brentwood Condo Private Queen Bed, Full Bath",428172,Sawtelle,34.04327,-118.46781000000001,Private room,68
479357,Beautiful OCEAN FRONT BEACH condo!,2374621,Venice,33.973859999999995,-118.46271000000002,Entire home/apt,150
482704,large 1 bedroom- in beautiful home,227075,Glendale,34.15681,-118.23528,Private room,55
490221,Brentwood Artist Farmhouse,2424764,Brentwood,34.064609999999995,-118.4935,Entire home/apt,550
492235,Cozy Studio Guest House-SantaMonica,2433148,Mar Vista,34.00887,-118.45236000000001,Entire home/apt,125
494305,1920's Cozy Art Cottage in West Hollywood,2442393,West Hollywood,34.092490000000005,-118.35656999999999,Entire home/apt,105
495207,Arty Venice compound w/huge yard,2154178,Venice,33.988170000000004,-118.4634,Entire home/apt,350
496208,Lovely Private Bedroom in a 2 Bedroom House,1159339,Inglewood,33.98001,-118.34647,Private room,50
498014,Great Room with Private Bath in Venice +Free Bike,2458647,Venice,33.99848,-118.46571000000002,Private room,95
498342,"Unwind at a Tranquil, Quiet Home",2460077,Canoga Park,34.21026,-118.61176999999999,Private room,85
499612,"En Vogue Modern Loft DTLA, Arts District",2465559,Downtown,34.04156,-118.23404,Entire home/apt,166
500559,Lovely Santa Monica Condo,2469884,Santa Monica,34.034040000000005,-118.4719,Entire home/apt,148
502172,Remodeled Mid Century Deck House.,2477978,Eagle Rock,34.12634,-118.22381000000001,Entire home/apt,280
504534,Stunning views of Los Angeles+Ocean,2488531,Topanga,34.07208,-118.61547,Entire home/apt,585
504631,Convenient Cozy LA Apartment,2489047,Lake Balboa,34.20025,-118.50018999999999,Entire home/apt,62
507927,Pirates of the Caribbean Getaway,2258135,Topanga,34.07284,-118.59539,Entire home/apt,176
510381,Venice Landmark Steps to the Beach,1544831,Venice,33.98812,-118.47375,Entire home/apt,180
512682,"Big, bright apt. in Silverlake L.A.",2525623,Silver Lake,34.0911,-118.27886000000001,Entire home/apt,99
513313,"Lovely spacious 4BR, walkable area",1808452,Glendale,34.20807,-118.23812,Entire home/apt,245
515705,Natty Echo Park Enclave with Separate Homes!,2435461,Echo Park,34.0709,-118.2567,Entire home/apt,262
518815,Ocean View Room in Malibu 2,215462,Malibu,34.03054,-118.75536000000001,Private room,250
520181,"Safe Clean Private ""Nano-Loft"" Central w/parking",1763193,Hancock Park,34.0777,-118.32619,Entire home/apt,176
521498,Beverly Hills large two bedrooms,91136,Beverly Grove,34.06995,-118.38346999999999,Entire home/apt,170
523833,"Los Angeles, Hollywood / Downtown Z",1466173,Koreatown,34.05958,-118.29356000000001,Private room,50
523997,"Los Angeles, Hollywood / Downtown 2",1466173,Koreatown,34.05934,-118.29229,Private room,45
524134,"Master w/King & Private Bath, Patio/Sofa | VENICE",2458647,Venice,33.99838,-118.46607,Private room,143
525586,Funky-Chic Downtown Loft,2567824,Downtown,34.05345,-118.24271999999999,Entire home/apt,115
526012,Work from Home in a Quiet Guesthouse with Garden,2566215,Venice,33.99322,-118.46361999999999,Entire home/apt,240
526981,Beach Oasis! 1 block to the beach!,2589750,El Segundo,33.90355,-118.41605,Entire home/apt,70
527222,Luxury 2BR 2BA in Prime Location: 813 15th Street,2590924,Santa Monica,34.03269,-118.49377,Entire home/apt,159
528357,SUNNY HOUSE IN STUDIO CITY,2595732,Burbank,34.163509999999995,-118.35185,Private room,69
530881,Private Suite in los Feliz home,1299321,Los Feliz,34.11633,-118.27342,Private room,88
531249,furnished renovated studio,334198,Santa Monica,34.04091,-118.4734,Entire home/apt,80
531327,The Best Location For Tourists!,321187,Mid-Wilshire,34.061859999999996,-118.3503,Private room,85
533646,MY HOLLYWOOD SPACE RENTAL 15,2622454,Hollywood,34.102,-118.32855,Private room,65
533884,Beautiful quiet/ studio/ bath/ garden & bikes B,1776981,El Segundo,33.91961,-118.42146000000001,Entire home/apt,73
534552,Amazing VIEWS - Silverlake home,1647272,Silver Lake,34.08547,-118.27136999999999,Entire home/apt,236
535050,Charming Designer Home/Private Pool/Guest House,334952,West Hollywood,34.08552,-118.38928999999999,Entire home/apt,400
535498,Beautiful house in Santa Monica,2630924,Santa Monica,34.02333,-118.45018999999999,Entire home/apt,350
537363,Relax with a View at a Spanish-style Hilltop Home,2639652,Highland Park,34.11557,-118.18716,Entire home/apt,145
537446,(LOCATION & Luxury),2640094,Hollywood,34.09936,-118.35198999999999,Private room,100
537542,2. Private room Cozy + Clean nr LAX,1812886,Carson,33.83068,-118.25301999999999,Private room,60
537943,LUXURY 3BR 2.5BA in Best Location on Montana Ave.,2590924,Santa Monica,34.03269,-118.49377,Entire home/apt,169
538568,"Huge yard! Washer/ Dryer, Parking, Walk to stores!",2645488,Echo Park,34.079370000000004,-118.26531000000001,Entire home/apt,95
538867,Luxury 3BR 3BA in Best SM Location on Montana Ave.,2590924,Santa Monica,34.03269,-118.49377,Entire home/apt,179
540451,"Quiet place, great location!",25059292,Del Rey,33.9974,-118.41946000000002,Entire home/apt,65
542016,Venice Garden Paradise Private Room,2665108,Venice,33.99558,-118.45436000000001,Private room,84
543730,Detached Guesthouse with Pool,2671126,East Hollywood,34.084959999999995,-118.30373,Private room,95
546600,House with pool!,1442104,Pacific Palisades,34.05408,-118.54902,Entire home/apt,450
546626,Sunny Suite in Historic Home Steps from the Beach,2687876,Santa Monica,34.00336,-118.48016000000001,Private room,140
546663,West LA charmer w/pool sleeps 4-6.  HSR19-001168,2528129,Rancho Park,34.03395,-118.42601,Entire home/apt,400
562254,"Venice Beach Apt with patio, parking and AC",2765007,Venice,33.98077,-118.46837,Entire home/apt,189
